ndb_patch,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,sab_patch_label_status,patch_label_agreement_status,current_reconstructed_patch_label,current_metadata_vs_complete_patch_label_status,final_validated_wsi_id,public_wsi_pseudonym,previous_reconstructed_ndb_origin_id,previous_public_ndb_wsi_match,pixel_containment_status,x,y,width,height,linkage_evidence_level,reviewer_status,notes,origin_audit_id,sab_origin_folder,sab_origin_folder_label_normalized,current_origin_label_from_patch_csv,current_origin_label_from_sab_origin_exact_match,ndb_ufes_patch_label_source,sab_patch_label_source,dataset_use_status,patch_vs_origin_plausibility_status,coordinate_status,sab_origin_width,sab_origin_height
p3577,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0161,sab_only_wsi_0161,,,exact_pixel_match,1412,208,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0161,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3578,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0161,sab_only_wsi_0161,,,exact_pixel_match,657,315,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0161,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3579,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0161,sab_only_wsi_0161,,,exact_pixel_match,652,572,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0161,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3580,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0161,sab_only_wsi_0161,,,exact_pixel_match,934,362,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0161,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3581,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0137,public_ndb_wsi_0137,137.0,137.0,exact_pixel_match,1326,785,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0165,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3582,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0137,public_ndb_wsi_0137,137.0,137.0,exact_pixel_match,963,9,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0165,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3583,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0167,sab_only_wsi_0167,,,exact_pixel_match,554,916,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0167,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3584,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0139,public_ndb_wsi_0139,139.0,139.0,exact_pixel_match,504,814,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0169,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3585,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0139,public_ndb_wsi_0139,139.0,139.0,exact_pixel_match,331,643,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0169,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3586,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0139,public_ndb_wsi_0139,139.0,139.0,exact_pixel_match,41,482,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0169,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3587,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0139,public_ndb_wsi_0139,139.0,139.0,exact_pixel_match,1044,731,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0169,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3588,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0139,public_ndb_wsi_0139,139.0,139.0,exact_pixel_match,906,774,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0169,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3589,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0141,public_ndb_wsi_0141,141.0,141.0,exact_pixel_match,1196,632,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0172,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3590,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0149,public_ndb_wsi_0149,149.0,149.0,exact_pixel_match,243,457,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0177,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3591,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0149,public_ndb_wsi_0149,149.0,149.0,exact_pixel_match,1187,287,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0177,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3592,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0153,public_ndb_wsi_0153,153.0,153.0,exact_pixel_match,362,350,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0179,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3593,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0154,public_ndb_wsi_0154,154.0,154.0,exact_pixel_match,757,491,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0183,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3594,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0159,public_ndb_wsi_0159,159.0,159.0,exact_pixel_match,83,502,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0185,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3595,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0159,public_ndb_wsi_0159,159.0,159.0,exact_pixel_match,1242,778,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0185,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3596,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0163,public_ndb_wsi_0163,163.0,163.0,exact_pixel_match,880,124,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0187,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3597,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0163,public_ndb_wsi_0163,163.0,163.0,exact_pixel_match,1286,258,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0187,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3598,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0162,public_ndb_wsi_0162,162.0,162.0,exact_pixel_match,445,774,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0189,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3599,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160,160.0,160.0,exact_pixel_match,1144,176,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0190,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3600,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164,164.0,164.0,exact_pixel_match,408,222,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0191,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3601,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164,164.0,164.0,exact_pixel_match,287,936,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0191,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3602,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164,164.0,164.0,exact_pixel_match,577,682,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0191,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3603,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165,165.0,165.0,exact_pixel_match,1085,202,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0192,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3604,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165,165.0,165.0,exact_pixel_match,869,57,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0192,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3605,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165,165.0,165.0,exact_pixel_match,1513,946,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0192,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3606,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0194,sab_only_wsi_0194,,,exact_pixel_match,511,25,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0194,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3607,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0166,public_ndb_wsi_0166,166.0,166.0,exact_pixel_match,824,582,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0195,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3608,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0166,public_ndb_wsi_0166,166.0,166.0,exact_pixel_match,1000,420,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0195,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3609,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0166,public_ndb_wsi_0166,166.0,166.0,exact_pixel_match,1124,211,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0195,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3610,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0170,public_ndb_wsi_0170,170.0,170.0,exact_pixel_match,143,221,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0197,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3611,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0170,public_ndb_wsi_0170,170.0,170.0,exact_pixel_match,753,642,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0197,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3612,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0170,public_ndb_wsi_0170,170.0,170.0,exact_pixel_match,24,1009,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0197,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3613,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0170,public_ndb_wsi_0170,170.0,170.0,exact_pixel_match,1413,998,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0197,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3614,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,578,234,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3615,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,1343,81,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3616,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,755,551,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3617,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,647,377,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3618,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,292,773,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3619,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,20,245,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3620,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,270,459,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3621,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,849,803,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3622,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0200,sab_only_wsi_0200,,,exact_pixel_match,1326,541,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0200,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3623,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0200,sab_only_wsi_0200,,,exact_pixel_match,912,739,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0200,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3624,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0201,sab_only_wsi_0201,,,exact_pixel_match,341,601,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0201,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3625,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0201,sab_only_wsi_0201,,,exact_pixel_match,698,975,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0201,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3626,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0201,sab_only_wsi_0201,,,exact_pixel_match,1161,812,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0201,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3627,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0202,sab_only_wsi_0202,,,exact_pixel_match,1358,312,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0202,carcinoma,oscc,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3628,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0205,sab_only_wsi_0205,,,exact_pixel_match,697,621,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0205,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
